all a bit wobbly,neg,
don’t understand your core areas of service,neg,
yet to be conversant with your service,neg,
people assume you only do,neg,
i only know the name but not the contents of services you offer,neg,
how long will it take to get my pension?,neg,
consistency of services,pos,
never let me down,pos,
never experienced disappointment,pos,
never experienced after service mulfunctions,pos,
never disappoint,pos,
never disappointed,pos,
never been disappointed,pos,
all my experiences have been great,pos,
happy customer every time i visit,pos,
because of past experience,pos,
never had a problem,pos,
never failed us,pos,
yet to disappoint,pos,
yet to fail,pos,
yet to be let down,pos,
"so far so good, so far good",pos,
so far we have been given good service,pos,
happy with the service so far,pos,
happy with [brand] this far,pos,
great service so far,pos,
served well whenever i require,pos,
reliable,pos,
a number of times my order has always been arriving late,neg,
reliability,pos,
always,pos,
always enjoyed the service,pos,
as usual,pos,
excellent service offered all the time,pos,
every service,pos,
helpful all the time,pos,
served well to date,pos,
done several services,pos,
daytime i check in,pos,
good all the time,pos,
irregular,neg,
never been let down,pos,
inconsistent services,neg,
consistent,pos,
not let me down once,pos,
affecting consistent service delivery,neg,
consistency,pos,
never seen any failure,pos,
each time i order the quality of food is different,neg,
all the time have been coming,pos,
service is not steady,neg,
your customer for sometime,pos,
in the recent years the service has been very poor,neg,
for a long time,pos,
have being a customer for long,pos,
regrettable your ma road branch no 1 does not deserve the clientele,neg,
dealing with you for long,pos,
last eight months things are terrible,neg,
been a customer for so long,pos,
comment on next visit,neg,
for more than [x] years and i can't complain,pos,
commend on next visit,neg,
for the [x] years i have been with you,pos,
as we continue engaging then review will improve,neg,
over the years i have received,pos,
keep all branches equal,neg,
every time i have been here,pos,
was totally different from what i have been having,neg,
second time i am coming,pos,
not as good as the usually one,neg,
historically had a good team,pos,
has changed its not like before,neg,
i have been an old client,pos,
quality very dependent on who you happen to get,neg,
the service i get every time,pos,
quality in some areas i don't really enjoy,neg,
since joining the service has been implacable,pos,
been your client for a couple of years,pos,
third service am receiving,pos,
my fourth year with the company,pos,
good working with you for almost,pos,
long time customer,pos,
returning customer,pos,
return customer,pos,
always been here,pos,
been a member for [x] years,pos,
been a member for the last [x] years,pos,
know the company for several years,pos,
been with you,pos,
been a customer for long time,pos,
have been a long standing customer,pos,
been a long-term customer,pos,
for the last 4 years i am impressed,pos,
using the services since,pos,
for as long as i have dealt with you,pos,
dealing with the company since,pos,
dealing with [company name] since,pos,
been a member before,pos,
previous encounters,pos,
long time account holder,pos,
having used for close to [time],pos,
been along customer,pos,
long standing customer,pos,
for more than years,pos,
so far so good,pos,
growing together since,pos,
since i we started,pos,
minimal network down times,pos,
a more stable connection,neg,
keeps failing,neg,
goes on and off frequently,neg,
downtime,neg,
have been doing my services here,pos,
interruption,neg,
been here many times,pos,
network is very low,neg,
previously been served at [brand] and liked,pos,
network are poor,neg,
second visit,pos,
as other branches,pos,
since [year] … i can see positive change,pos,
regular,pos,
maintaining the same,pos,
services are standard,pos,
old client of your,pos,
existing customer,pos,
outstanding service received on several occasions,pos,
good experience from the counter to the workshop,pos,
from the front office to the service bay,pos,
from the security person to the front desk to the person from the store delivering my goods to my car,pos,
from the gate all the way to the end of it all,pos,
i enjoy the times i spend here,pos,
enjoy banking with [brand] both in [location] and [location] branch,pos,
benchmark for other service centres,pos,
benchmark for other branches,pos,
better customer service compared to other branches,pos,
from the counter team to workshop team,pos,
never experienced any bad service,pos,
great journey all through,pos,
never had any issue with you,pos,
as remained so over the intervening period of 5 years,pos,
not had an occasion that i have not had excellent service,pos,
provide quality service to me all through,pos,
been impressed in the three sessions,pos,
given to me severally,pos,
every department as mentioned is good,pos,
getting very good service from [brand] since i began using the company services,pos,
continue with what we are doing and not change the consistency,pos,
i order everyday,pos,
i'm a this customer. service in natasha was good,pos,
good service throughout branches,pos,
good services across all services,pos,
contact centre services,pos,
"call centre, call center, call-centre, call-center",pos,
numbers working,pos,
number not working,neg,
"contact centre, contact center",pos,
lines are working,pos,
lines not working,neg,
c team,pos,
"customer center, customer centre",pos,
customer service centre center,pos,
helpless,pos,
switch board to be picked,neg,
helpless service quality very dependent on who you happen to get,neg,
coverage of services,pos,
provide extra services,pos,
coverage,neg,
everything under one roof,pos,
cater to one stop shop,neg,
this is my stop shop service center,pos,
need to be a one-stop shop,neg,
well diverse,pos,
consider other services,neg,
should do everything,neg,
increase range of services,neg,
range of services,pos,
increasing range of services,neg,
wider range of services would be ideal,neg,
prefer that they also do mechanical repairs,neg,
if a whole package is given,neg,
get full service,neg,
offer them with other services,neg,
incorporate more,neg,
can not get all services from any branch,neg,
enrich the services,neg,
make your service more inclusive,neg,
include automechanics and repairs,neg,
add engine services,neg,
more repair services,neg,
improve on variety of services,neg,
repair for customer types from other manufacturers,neg,
have a ve mechanics in your garage,neg,
easy to find,pos,
outlets limited,neg,
open a branch,neg,
open mo branch,neg,
open more branches,neg,
open more outlets,neg,
open branches,neg,
well established network,pos,
[poor] branch network,neg,
branch network,pos,
network is really good,pos,
open up service to,neg,
thank you for having [brand] in,pos,
extend to bungoma town,neg,
"[good, excellent, etc.] branch network",pos,
you closed your branch in i have no access,neg,
branch near home,pos,
convenient locations,pos,
no branch no office,neg,
in my hood,pos,
having several branches,pos,
bring your services closer to people,neg,
create more service centres,neg,
hoping to have a branch at,neg,
improve their network,neg,
can't get all services from any branch,neg,
plunging service,neg,
provide insurance for,neg,
issues covered are limited,neg,
consider investing in in profit generation avenues,neg,
introduce brake services,neg,
introduce more mechanical service,neg,
introduce crash services,neg,
get us car wash services,neg,
adding in a car wash,neg,
provide other services like car wash,neg,
engine wash would have been great,neg,
bring your services closer,neg,
bring your services nearer,neg,
expand your service,neg,
offer more services,neg,
"bank through the week, bank thou the week",pos,
office in sometimes shut,neg,
[long] working hours,pos,
working time,neg,
branch opens late,neg,
open on time,pos,
convenient branch time,pos,
inconvenient branch time,neg,
open on sunday,pos,
should open on public holidays,neg,
sunday support,pos,
review opening hours,neg,
increase the closing time,neg,
get involved in investments,neg,
would be great to have all service by one provider,neg,
introduce offering loans,neg,
give loans to customers,neg,
access to loans,neg,
if possible loan installments,neg,
would have them fixed from here should the service be offered,neg,
you could fix more things,neg,
opening the engine manifold for sugar,neg,
a service centre at every location,neg,
"add more mechanical  repair services, you should also cater for older vehicles",neg,
ligament should be possible in other outlets,neg,
add brake disc swimming services,neg,
start offering rim straightening service,neg,
introduce more comprehensive service,neg,
introduce housing projects,neg,
consider equipping in more fields,neg,
recommend adding a session or two on,neg,
have more sessions for certain programs,neg,
incorporate more sector,neg,
